,State,County,Population,People 1/2 Mile and More,People 1 Mile and More,People 10 Miles and More,People 20 Miles and More
371,PA,Cameron,5085,4034.663906,2545.778731,348.0045461,0.0
372,TX,Cameron,406220,315714.7419,205588.0231,381.32162999999997,0.20615771
373,TX,Camp,12401,11289.34504,8774.275993000001,110.1359638,0.0
374,KY,Campbell,90336,66486.60842,45642.390530000004,0.0,0.0
375,SD,Campbell,1466,1465.999991,1465.999991,1368.586432,945.6796434
376,TN,Campbell,40716,35724.98339,27795.38295,541.2018448,0.0
377,VA,Campbell,54842,51747.7512,43861.6458,255.6337897,0.0
378,WY,Campbell,46133,42299.27284,28283.017439999996,3777.912443,895.6406917000002
379,OK,Canadian,115541,92837.65515,67424.88629,3457.7923939999996,0.0
380,GA,Candler,10998,10161.2432,8394.492536,150.9619605,0.0
381,TN,Cannon,13801,12746.65227,10872.28392,304.1286515,0.0
382,ID,Canyon,188923,153856.8848,104225.4897,1233.810835,0.0
383,MO,Cape Girardeau,75674,66100.71806,44619.47777,2706.9047379999997,0.0
384,NJ,Cape May,97265,77864.33154,55156.41646,156.6233255,0.0
385,MT,Carbon,10078,8100.071465999999,7426.8449900000005,3620.801168,28.67154957
386,PA,Carbon,65249,51244.41758,39831.46838,0.0,0.0
387,UT,Carbon,21403,18165.15474,11382.03728,1762.0327690000001,1187.630735
388,WY,Carbon,15885,15215.845780000001,11474.547929999999,3792.3505490000002,2774.7262370000003
389,ID,Caribou,6963,5920.223981,4660.422505,1693.788568,152.75594990000002
390,KY,Carlisle,5104,4483.950997999999,4259.4741109999995,344.3003983,0.0
391,MN,Carlton,35386,32569.2075,24858.087669999997,4249.14947,57.68750916
392,MD,Caroline,33066,31318.007289999998,25995.47671,0.0,0.0
393,VA,Caroline,28545,27652.74755,26289.0473,1431.606776,0.0
394,AR,Carroll,27446,23453.06925,18173.066069999997,1336.1779080000001,0.0
395,GA,Carroll,110527,103550.8646,85466.59044,0.0,0.0
396,IA,Carroll,20816,15021.01675,8869.784223999999,494.4095995,0.0
397,IL,Carroll,15387,13757.1337,11892.394890000001,924.6357181,0.0
398,IN,Carroll,20155,17144.30961,14947.29873,45.910260799999996,0.0
399,KY,Carroll,10811,10187.82528,9242.975934999999,0.0,0.0
400,MD,Carroll,167134,147505.2563,113935.7299,0.0,0.0
401,MO,Carroll,9295,7158.116781999999,5388.585075,2044.3757690000002,0.0
402,MS,Carroll,10597,10596.99997,10596.99997,4839.547236,0.0
403,NH,Carroll,47818,45144.86112,40524.8739,276.2615151,0.0
404,OH,Carroll,28836,25460.45284,22033.17416,351.0354235,0.0
405,TN,Carroll,28522,26334.37254,21855.55308,1203.6832060000002,0.0
406,VA,Carroll,30042,28977.72584,27809.265580000003,1499.636941,0.0
407,NV,Carson City,55274,33597.29898,13035.02551,0.0,0.0
408,TX,Carson,6182,4632.081307,3765.2304619999995,2686.39183,0.0789093
409,KY,Carter,27720,23476.818890000002,20283.51972,47.33739933,0.0
410,MO,Carter,6265,5856.7354909999995,5393.1435950000005,3073.494561,0.0
411,MT,Carter,1160,1159.999998,1159.999998,1159.999998,1159.7509029999999
412,OK,Carter,47557,39670.93175,26807.85093,1914.5439420000002,0.0
413,TN,Carter,57424,51333.184689999995,42725.41598,1146.278308,0.0
414,NC,Carteret,66469,58900.48903,44865.541430000005,112.65529199999999,0.0
415,MN,Carver,91042,76982.88462000001,51891.711910000005,0.0,0.0
416,MT,Cascade,81327,59969.63492999999,31552.577119999998,6019.509804,2910.664562
417,KY,Casey,15955,14970.60568,13723.54371,967.8695221,0.0
418,IA,Cass,13956,10464.57916,6801.4311849999995,2836.474184,0.0
419,IL,Cass,13642,7652.238423999999,5436.295825,1457.095958,0.0
420,IN,Cass,38966,27958.59198,19124.89451,960.0557418999999,0.0
421,MI,Cass,52293,46108.20956,42039.64193,1.67889624,0.0
422,MN,Cass,28567,26585.87539,24527.08891,4771.38262,0.0
423,MO,Cass,99478,87539.20909,65637.24042999999,3406.2610299999997,0.0
424,ND,Cass,149778,111750.9091,42721.474460000005,9151.198893,1738.6017010000003
425,NE,Cass,25241,21999.49091,18819.13899,6463.426135,0.0
426,TX,Cass,30464,26534.60514,21574.15747,1391.056644,0.0
427,ID,Cassia,22952,16720.56985,13752.009269999999,4460.385087,2669.427222
428,TX,Castro,8062,5461.900820000001,2772.46882,770.9603245,0.0
429,NC,Caswell,23719,23607.7425,23357.1135,2513.202836,0.0
430,LA,Catahoula,10407,8919.917712,8420.988970999999,2110.268013,0.0
431,NC,Catawba,154358,135904.8977,93846.14122,0.0,0.0
432,GA,Catoosa,63942,56493.52854,45681.9913,0.0,0.0
433,NM,Catron,3725,3725.0000210000003,3725.0000210000003,3725.0000210000003,3586.1434189999995
434,NY,Cattaraugus,80317,64785.979029999995,46942.23302,132.9284029,0.0
435,ND,Cavalier,3993,3212.4123059999997,2161.778235,1454.524154,566.4411743
436,NY,Cayuga,80026,69279.58714,46997.597610000004,45.5375084,0.0
437,MD,Cecil,101108,91984.45376,73391.85046,182.2689717,0.0
438,IA,Cedar,18499,15445.446740000001,13067.262340000001,1952.993949,0.0
439,MO,Cedar,13982,11543.59964,8515.434772,799.1037482,0.0
440,NE,Cedar,8852,7497.781873000001,7234.009923999999,3556.194378,0.0
441,PA,Centre,153990,115211.7185,78031.02183,850.0307549,0.0
442,IA,Cerro Gordo,44151,31575.92333,15433.08429,2516.804223,0.0
443,CO,Chaffee,17809,14174.91558,9464.651695,686.3464732000001,9.197410323
444,AL,Chambers,34215,28307.48986,21748.702719999997,388.44338730000004,0.0
445,TX,Chambers,35096,33268.773960000006,28965.48641,487.0474351,0.0
446,IL,Champaign,201081,134844.1396,59155.13321,103.1580027,0.0
447,OH,Champaign,40097,30552.7905,22673.56393,0.0,0.0
448,MO,Chariton,7831,7105.14073,6292.213614,2490.548009,0.0
449,VA,Charles City,7256,7255.999970999999,7255.999970999999,140.5159707,0.0
450,SD,Charles Mix,9129,7093.641145999999,5883.077888000001,3036.483868,5.609712947
451,MD,Charles,146551,126534.7432,95941.3085,1.9832016940000001,0.0
452,SC,Charleston,350209,252166.3785,114947.3448,3721.914421,700.2976804
453,MI,Charlevoix,25949,21673.29527,17242.81089,298.51360780000005,0.0
454,FL,Charlotte,159978,138330.5836,95875.68652,568.1953005,0.954504041
455,VA,Charlotte,12586,11951.72885,11624.92103,4220.946165,0.0
456,VA,Charlottesville,43475,21303.2953,1153.72947,0.0,0.0
457,GA,Charlton,12171,11327.23145,9904.668896,2001.391448,6.415446544
458,KS,Chase,2790,2789.999996,2789.999996,2615.446593,239.5015435
459,NE,Chase,3966,2688.662634,1927.257002,1178.093626,3.893798215
460,GA,Chatham,265128,200585.4453,99334.59427,0.503338748,0.0
461,NC,Chatham,63505,58468.128860000004,49016.26911,1707.77154,0.0
462,GA,Chattahoochee,11267,10778.17871,9165.407727,2801.258279,0.0
463,GA,Chattooga,26015,22171.5568,15672.38419,12.51602283,0.0
464,KS,Chautauqua,3669,2613.38018,2479.007748,1100.413591,3.564035014
465,NY,Chautauqua,134905,105063.9737,65188.51081,1293.213858,0.0
466,NM,Chaves,65645,50561.94047,28194.731369999998,6352.60264,416.750584
467,TN,Cheatham,39105,36248.73601,32034.73366,176.0633695,0.0
468,MI,Cheboygan,26152,24748.02835,22186.22968,1590.37929,0.0
469,WA,Chelan,72453,58388.6076,35232.36896,3685.5787979999996,231.4231949
470,NY,Chemung,88830,69444.19782999999,44535.38206,0.0,0.0
471,NY,Chenango,50477,42383.35604,35530.31054,218.19114629999999,0.0
472,AL,Cherokee,25989,24968.306090000002,23936.20361,79.41023456,0.0
473,GA,Cherokee,214346,186158.5396,129117.0427,0.0,0.0
474,IA,Cherokee,12072,9526.969248000001,7110.770866,841.8415223999999,0.0
475,KS,Cherokee,21603,18376.7613,15207.441359999999,142.5517534,0.0
476,NC,Cherokee,27444,26748.5413,24657.46483,117.68853130000001,0.0
477,OK,Cherokee,46987,41796.9608,34805.12117,5600.963243,0.0
478,SC,Cherokee,55342,47361.79332,38046.38624,355.24562710000004,0.0
479,TX,Cherokee,50845,44659.339360000005,36486.04585,3718.0714340000004,0.0
480,NE,Cherry,5713,3886.0630130000004,2956.572191,2236.284753,1664.229607
481,VA,Chesapeake,222209,173532.0241,73973.34743,18.84534082,0.0
482,NH,Cheshire,77117,67065.3917,57217.111489999996,877.0863232,0.0
483,PA,Chester,498886,426038.8693,302484.6117,0.0,0.0
484,SC,Chester,33140,30766.64978,25984.422590000002,950.9416597000001,0.0
485,TN,Chester,17131,14045.5983,12110.11053,1314.058238,0.0
486,SC,Chesterfield,46734,42340.43613,36287.542689999995,3644.245537,0.0
487,VA,Chesterfield,316236,270405.7462,165923.7155,0.68879921,0.0
488,CO,Cheyenne,1836,1490.553536,976.2802972000001,621.6522557,443.1779717
489,KS,Cheyenne,2726,2726.0,2726.0,2675.801809,2431.264984
490,NE,Cheyenne,9998,6366.298971,3419.113007,1889.261929,67.25833636
491,IA,Chickasaw,12439,9728.908951000001,8844.404606,1834.887234,0.0
492,MS,Chickasaw,17392,14558.789369999999,11169.00827,514.9239739,0.0
493,AR,Chicot,11800,8526.409826000001,5517.966645,85.13143149999999,0.0
494,TX,Childress,7041,6773.983618000001,5666.308908,144.97791999999998,0.0
495,AL,Chilton,43643,41360.9837,37102.40745,721.5666826,0.0
496,MI,Chippewa,38520,31557.23854,22656.450930000003,7054.8463950000005,2631.485674
497,MN,Chippewa,12441,8124.987905,5460.926532,1159.579396,0.0
498,WI,Chippewa,62415,52461.33096,41013.30764,590.507799,0.0
499,MN,Chisago,53887,48592.89643,37588.469260000005,75.20219870000001,0.0
500,VT,Chittenden,156545,120346.62199999999,75033.60742,358.60445110000006,0.0
501,AL,Choctaw,13859,13238.38665,11994.862009999999,2612.253868,0.0
502,MS,Choctaw,8547,7488.566658,6406.376086,287.916408,0.0
503,OK,Choctaw,15205,14037.167730000001,12068.83158,4017.15675,619.8888431
504,MT,Chouteau,5813,4851.829132,4373.540307,4149.645857,2737.622658
505,NC,Chowan,14793,11871.26513,10530.35348,2549.227078,0.0
506,IL,Christian,34800,23961.576109999998,15797.545919999999,984.9817854,0.0
507,KY,Christian,73955,60878.272370000006,36213.47485,1037.25078,0.0
508,MO,Christian,77422,65354.57235,46586.4999,1132.7577449999999,0.0
509,NV,Churchill,24877,21425.63305,15711.11276,791.9932217999999,69.48310294
510,NM,Cibola,27213,22612.88122,16857.74654,7524.519751999999,2414.054919
511,OK,Cimarron,2475,1373.637833,1194.548583,1000.488642,111.8760325
512,FL,Citrus,141236,129923.0893,107725.5572,154.1033783,0.0
513,OR,Clackamas,375992,274656.3985,138995.2996,549.1875147000001,0.0
514,LA,Claiborne,17195,15087.825209999999,12450.294090000001,839.6958103000001,0.0
515,MS,Claiborne,9604,8828.252962999999,7581.001284999999,1010.6714029999999,0.0
516,TN,Claiborne,32213,30022.42578,27433.451839999998,1594.451507,0.0
517,WA,Clallam,71404,58408.12176,43697.18012,4117.804693,88.78149574
518,MI,Clare,30926,27471.265239999997,23692.55519,344.7892487,0.0
519,SC,Clarendon,34971,31030.66467,27459.95309,1228.475469,0.0
520,PA,Clarion,39988,33854.72281,27788.760830000003,679.8040887,0.0
521,AR,Clark,22995,19203.691319999998,13498.59572,1486.0775720000001,0.0
522,ID,Clark,982,982.0000058,982.0000058,982.0000058,889.7261981
523,IL,Clark,16335,13101.47149,9726.353643,1073.422773,0.0
524,IN,Clark,110232,90432.35252,53707.94226,1058.467096,0.0
525,KS,Clark,2215,2214.999995,2214.999995,2214.999995,2019.131547
526,KY,Clark,35613,27142.408989999996,15193.30616,0.0,0.0
527,MO,Clark,7139,5492.760797,4998.01394,973.6147493999999,0.0
528,NV,Clark,1951269,1104398.179,361644.2568,12258.06745,4944.980607
529,OH,Clark,138333,106540.4654,60149.35275,0.0,0.0
530,SD,Clark,3691,2785.546889,2515.804782,1708.16942,14.11098206
531,WA,Clark,425363,317470.429,162709.6028,169.03864099999998,0.0
532,WI,Clark,34690,29537.939210000004,26692.76476,1818.530027,0.0
533,AL,Clarke,25833,23683.46674,19644.480040000002,2269.070546,0.0
534,GA,Clarke,116714,95894.88306000001,57371.29841,0.0,0.0
535,IA,Clarke,9286,6332.907656,4511.226368,621.4730172999999,0.0
536,MS,Clarke,16732,15517.49869,13952.93143,2306.323441,0.0
537,VA,Clarke,14034,11979.175729999999,9902.474505,170.1052483,0.0
538,OR,Clatsop,37039,31411.228,25407.75039,2732.1506719999998,0.0
539,AL,Clay,13932,12234.63112,10392.309000000001,742.7716978999999,0.0
540,AR,Clay,16083,13465.8481,9344.921045000001,592.0487446000001,0.0
541,FL,Clay,190865,160679.8671,99729.3872,1507.993975,0.0
542,GA,Clay,3183,2526.920576,1913.069412,50.27784636,0.0
543,IA,Clay,16667,12477.43575,7336.682844,394.6200882,0.0
544,IL,Clay,13815,10315.78029,8517.131096,2124.390198,0.0
545,IN,Clay,26890,21624.998509999998,16944.738230000003,127.14810120000001,0.0
546,KS,Clay,8535,6600.650017,4257.647191,2243.2191629999998,0.0
547,KY,Clay,21730,20076.94795,17857.909509999998,1212.207859,0.0
548,MN,Clay,58999,48127.73687,25732.62967,2290.572375,0.0
549,MO,Clay,221939,185244.3021,103323.3846,0.0,0.0
550,MS,Clay,20634,15627.85506,11568.11815,2992.922889,0.0
551,NC,Clay,10587,10417.76672,9628.563053,393.6382271,0.0
552,NE,Clay,6542,5575.566591,5035.824767,3032.351515,0.0
553,SD,Clay,13864,10450.18253,5278.579543,1214.957193,0.0
554,TN,Clay,7861,6797.58595,6278.243433,1.511488199,0.0
555,TX,Clay,10752,10106.66715,8672.753503,3394.5574090000005,7.365265257999999
556,WV,Clay,9386,9161.906468000001,8800.086701999999,1448.76349,0.0
557,GA,Clayton,259424,209084.803,113043.3175,0.0,0.0
558,IA,Clayton,18129,15228.64591,13432.971440000001,2836.829769,0.0
559,CO,Clear Creek,9088,8466.614568,7728.025776,1116.3045650000001,0.0
560,PA,Clearfield,81642,68367.14817,52673.48616,2074.817009,0.0
561,ID,Clearwater,8761,7553.968274,5923.361918,681.110655,0.0
562,MN,Clearwater,8695,7437.217573000001,7148.730681999999,3352.2451929999997,131.9046105
563,AL,Cleburne,14972,13413.59698,12280.36551,146.8634959,0.0
564,AR,Cleburne,25970,23540.45035,19720.5043,2218.315676,0.0
565,OH,Clermont,197363,176299.2231,133837.9673,0.0,0.0
566,AR,Cleveland,8689,7893.671242,7472.703844,2128.978321,0.0
567,NC,Cleveland,98078,88835.82582,66067.71895,1247.830784,0.0
568,OK,Cleveland,255755,206461.9219,126368.19300000001,1251.6760060000001,0.0
569,GA,Clinch,6798,4778.761627000001,3514.3501770000003,499.446991,422.86211069999996
570,IA,Clinton,49116,38372.356810000005,21880.48896,3497.081193,0.0
571,IL,Clinton,37762,29040.823080000002,20816.45812,164.441371,0.0
572,IN,Clinton,33224,26938.06813,17055.3886,787.2477807,0.0
573,KY,Clinton,10272,9567.193479000001,8498.219490000001,164.1310865,0.0
574,MI,Clinton,75382,68956.26835,58507.929079999994,34.96351451,0.0
575,MO,Clinton,20743,19028.39432,15924.951509999999,507.9330797,0.0
576,NY,Clinton,82128,68531.36552,57479.005679999995,13508.96613,0.40978320700000004
577,OH,Clinton,42040,35773.25931,26986.741110000003,0.0,0.0
578,PA,Clinton,39238,31983.76118,25196.05495,1743.9897859999999,0.0
579,KS,Cloud,9533,7577.950390000001,4432.590236,2854.718063,0.0
580,MS,Coahoma,26151,19626.886319999998,11132.77317,4049.813572,1.36492458
581,OK,Coal,5925,4422.563697,3906.85254,1596.6003230000001,0.0
582,GA,Cobb,688078,551089.336,286387.4177,0.0,0.0
583,AZ,Cochise,131346,113273.0609,88650.16196,14892.240319999999,4734.493802
584,TX,Cochran,3127,1504.6120039999998,1070.7822449999999,662.1636427,0.32342048
585,TN,Cocke,35662,32132.73192,27542.001839999997,3656.989359,0.0
586,AZ,Coconino,134421,106361.3668,67913.4524,18133.10321,8909.540471
587,SD,Codington,27227,22203.11677,16076.92753,2217.349577,0.0
588,AL,Coffee,49948,43165.36665,35122.78601,2609.84615,0.0
589,GA,Coffee,42356,37164.795289999995,31207.56622,2972.0505420000004,0.0
590,TN,Coffee,52796,43796.06052,32360.59458,826.1867262000001,0.0
591,KS,Coffey,8601,7922.068725,6916.6431489999995,3810.372378,0.0
592,TX,Coke,3320,3319.999993,3319.999993,3319.212896,2556.4331829999996
593,AL,Colbert,54428,45514.17544,35420.579439999994,298.7539857,0.0
594,MO,Cole,75990,67054.57875,45281.85071,256.6624068,0.0
595,TX,Coleman,8895,6978.576931999999,4871.273228,1580.3228980000001,148.86008030000002
596,IL,Coles,53873,40088.737960000006,19830.0872,1409.5006,0.0
597,NE,Colfax,10515,8100.127038,4632.444533,2691.381393,0.0
598,NM,Colfax,13750,12601.05839,10274.05877,3957.341489,3430.438845
599,SC,Colleton,38892,35083.72545,30676.636189999997,7741.022795,0.0
600,FL,Collier,321520,259649.0715,138768.988,1871.165333,1287.8531130000001
601,TX,Collin,782341,591582.7319,267230.3717,14.38876178,0.0
602,TX,Collingsworth,3057,2235.511752,941.5258307,216.2778929,0.0
603,VA,Colonial Heights,17411,11838.27577,3511.8076979999996,0.0,0.0
604,TX,Colorado,20874,16115.419269999999,12007.662859999999,3322.166077,3.776676335
605,GA,Colquitt,45498,39791.31129,34386.57417,3662.786943,0.0
606,AR,Columbia,24552,20568.91965,15573.90497,1467.767002,0.0
607,FL,Columbia,67531,61535.329020000005,52578.37089,6042.682621,0.0
608,GA,Columbia,124053,99075.05922000001,57921.35299,1081.080215,0.0
609,NY,Columbia,63096,58745.025239999995,52272.133480000004,528.6854211,0.0
610,OR,Columbia,49351,37157.51755,25350.80928,307.4956463,0.0
611,PA,Columbia,67295,51098.21278,36713.62176,0.0,0.0
612,WA,Columbia,4078,3484.935118,2003.698437,439.3377754,2.4438556
613,WI,Columbia,56833,48741.73201,35592.963910000006,16.30532047,0.0
614,OH,Columbiana,107841,89229.38056,65993.17236,1187.015453,0.0
615,NC,Columbus,58098,51302.33482,45016.43399,366.4885575,0.0
616,CA,Colusa,21419,12382.889009999999,6749.490291,1478.402258,472.89578150000006
617,TX,Comal,108472,96442.25156,79805.82508,0.0,0.0
618,KS,Comanche,1891,1198.659189,1060.125983,336.9887208,12.53390369
619,OK,Comanche,124098,102876.9212,69524.27007,4193.717473,46.73275018
620,TX,Comanche,13974,11589.60876,7779.424663,2097.2655870000003,0.0
621,TX,Concho,4087,1832.835939,1339.805159,1091.020346,69.95938079
622,LA,Concordia,20822,17494.98622,11651.5311,2032.209264,37.43219975
623,AL,Conecuh,13228,12195.97418,10301.37457,3725.78157,0.0
624,CO,Conejos,8256,6882.804045999999,6247.931541,463.77619869999995,48.89715689
625,CA,Contra Costa,1049025,684635.7572,277660.3004,0.0,0.0
626,WY,Converse,13833,10511.4726,6275.859786,986.6453044,392.85891289999995
627,AR,Conway,21273,19279.501080000002,15611.250559999999,4016.8390600000002,0.0
628,GA,Cook,17212,14678.23526,12970.29327,243.623937,0.0
629,IL,Cook,5194675,2118606.2290000003,433394.7245,0.0,0.0
630,MN,Cook,5176,4253.290382,3834.704486,1468.751918,842.7541536
631,TX,Cooke,38437,32541.9619,23081.75792,1190.259992,0.0
632,MO,Cooper,17601,14071.828119999998,9998.241097,3504.768121,0.0
633,NH,Coos,33055,28341.56365,22078.606209999998,1731.7791809999999,69.06267036
634,OR,Coos,63043,43089.6542,26073.27379,1468.279824,0.0
635,AL,Coosa,11539,11064.25843,10361.126209999999,2834.086543,0.0
636,MS,Copiah,29449,27796.953610000004,24107.04295,3635.7016200000003,0.560364518
637,SD,Corson,4050,4050.0000119999995,4050.0000119999995,3636.396184,2946.172564
638,NY,Cortland,49336,37595.50101,24211.760169999998,701.365487,0.0
639,TX,Coryell,75388,67538.77836,48268.65825,3410.6105310000003,30.70322722
640,OH,Coshocton,36901,34905.14746,29106.617019999998,1587.340799,0.0
641,CO,Costilla,3524,3523.999998,3523.999998,3522.0072119999995,2767.517258
642,TX,Cottle,1505,659.8854478999999,286.0662898,140.04413280000003,0.064446395
643,OK,Cotton,6193,4472.148676,3540.7058909999996,390.4884317,0.0
644,MN,Cottonwood,11687,8906.367922,7613.581104999999,4605.571115,0.0
645,AL,Covington,37765,32791.80912,24412.97778,2737.530976,0.0
646,MS,Covington,19568,18250.05281,16498.31829,0.0,0.0
647,VA,Covington,5961,3890.805268,1380.640954,0.0,0.0
648,GA,Coweta,127317,116418.1687,93564.41302,0.0,0.0
649,KS,Cowley,36311,27493.29648,15236.14966,2922.180668,177.1486801
650,WA,Cowlitz,102410,85518.76688,61160.97075,942.9422406,0.0
651,OK,Craig,15029,13130.87206,9756.916296,2393.496357,0.0
652,VA,Craig,5190,4607.224724000001,3860.114232,643.852177,0.0
653,AR,Craighead,96443,80218.92124,58280.433979999994,761.2240117,0.0
654,TX,Crane,4375,2360.718,588.0049711,199.89230980000002,0.0
655,NC,Craven,103505,88503.35835,65330.75178,194.75364950000002,0.0
656,AR,Crawford,61948,56461.49164,43460.99468,4796.943399,0.0
657,GA,Crawford,12630,11865.7604,11283.626390000001,9.322306478,0.0
658,IA,Crawford,17096,12992.9279,10647.39395,3151.1574,0.0
659,IL,Crawford,19817,17222.296830000003,12313.25639,792.2105741,0.0
660,IN,Crawford,10713,10502.16708,10043.97948,1211.2973470000002,0.0
661,KS,Crawford,39134,33350.94405,24361.979,2005.5750920000003,0.0
662,MI,Crawford,14074,12622.63542,11442.2602,1192.346533,0.0
663,MO,Crawford,24696,20919.45068,16986.76122,785.4624826,0.0
664,OH,Crawford,43784,32712.26677,16722.67671,0.0,0.0
665,PA,Crawford,88765,76270.4487,60722.14632000001,1272.925912,0.0
666,WI,Crawford,16644,15992.42804,13818.23219,1766.558144,0.0
667,OK,Creek,69967,60977.96347,50899.51255,611.1678959,0.0
668,AL,Crenshaw,13906,12371.8897,11773.12563,5383.8864,0.0
669,GA,Crisp,23439,21681.82799,17612.43985,145.19109719999997,0.0
670,AR,Crittenden,50902,40224.65664,18718.82715,362.24761110000003,0.0
671,KY,Crittenden,9315,7179.487762000001,6116.5463469999995,0.0,0.0
672,TN,Crockett,14586,12948.14045,9729.370970999998,109.8527631,0.0
673,TX,Crockett,3719,2053.950683,587.0357343,248.47221000000002,89.18727822
